index,label
12773,1.0
9783,0.0
500,0.0
4562,1.0
10706,1.0
2471,0.0
5140,1.0
13884,1.0
11782,1.0
10473,1.0
7438,0.0
7450,0.0
9553,1.0
5297,1.0
8574,1.0
13951,0.0
8667,1.0
13255,0.0
13715,0.0
7565,0.0
429,0.0
14142,0.0
4935,1.0
13074,1.0
4249,0.0
15762,1.0
7603,1.0
3289,1.0
10528,1.0
4264,0.0
4728,1.0
3476,1.0
7290,0.0
1654,1.0
13232,1.0
3701,1.0
15355,1.0
11855,1.0
14159,0.0
3762,1.0
1449,1.0
6976,0.0
5736,1.0
12289,0.0
6221,0.0
11652,1.0
5710,0.0
10542,1.0
11578,1.0
1830,1.0
4850,0.0
5407,1.0
8922,0.0
15758,1.0
9491,1.0
5559,1.0
12798,0.0
5108,1.0
10628,0.0
13836,0.0
1642,1.0
12246,1.0
9608,1.0
600,0.0
8861,1.0
9296,0.0
7743,1.0
12260,1.0
7272,1.0
2738,1.0
14692,1.0
13334,1.0
6987,1.0
1002,1.0
591,0.0
8675,1.0
11144,1.0
14158,1.0
3688,0.0
2389,1.0
9972,1.0
15635,0.0
4510,1.0
1073,1.0
12639,1.0
15435,0.0
5885,1.0
10491,1.0
11499,1.0
3482,1.0
3767,0.0
7573,1.0
1150,0.0
12150,1.0
3337,1.0
1272,1.0
4841,1.0
2896,0.0
1149,1.0
10334,0.0
3417,1.0
12611,1.0
4296,1.0
12971,0.0
4519,1.0
1619,1.0
4186,1.0
2186,1.0
11613,1.0
7503,1.0
4523,0.0
14297,1.0
9016,0.0
9169,1.0
12121,1.0
1375,1.0
13996,0.0
12016,1.0
2528,1.0
138,0.0
13905,1.0
11440,0.0
13293,0.0
9791,0.0
4620,0.0
8976,1.0
12427,1.0
8857,1.0
12307,1.0
8420,0.0
8015,0.0
1756,0.0
5980,1.0
11126,0.0
10943,0.0
5024,0.0
9239,1.0
6304,0.0
5313,1.0
14298,1.0
3127,0.0
2744,1.0
5634,0.0
15587,1.0
1548,0.0
15414,1.0
2759,1.0
10832,1.0
2409,1.0
13742,1.0
5121,1.0
12583,0.0
122,0.0
9806,1.0
13301,0.0
8391,1.0
11956,1.0
416,0.0
372,1.0
5580,0.0
3683,1.0
10242,0.0
10037,1.0
7490,0.0
6251,1.0
5548,1.0
1262,1.0
12062,1.0
15362,1.0
4059,1.0
5577,1.0
879,1.0
4503,0.0
10486,1.0
13375,0.0
8301,1.0
1872,0.0
4111,1.0
6381,1.0
8427,1.0
5742,0.0
10763,1.0
1823,1.0
9917,0.0
3947,1.0
1147,1.0
480,1.0
1985,0.0
800,1.0
361,1.0
10614,0.0
6305,1.0
1721,1.0
532,1.0
6863,1.0
4765,1.0
8731,1.0
3201,1.0
6418,1.0
11392,1.0
3430,1.0
5062,1.0
10302,1.0
7394,1.0
9866,0.0
599,0.0
4488,0.0
10133,0.0
514,1.0
3896,1.0
7037,0.0
688,0.0
7847,1.0
4829,1.0
14556,0.0
239,1.0
9406,0.0
9474,1.0
6725,0.0
15469,1.0
7352,1.0
7187,1.0
278,0.0
7431,1.0
9990,1.0
13503,0.0
13540,1.0
3850,0.0
11450,0.0
4423,1.0
4571,1.0
14250,1.0
1929,0.0
7416,1.0
6503,1.0
3022,0.0
5825,1.0
6071,1.0
3122,0.0
14956,0.0
4984,0.0
6296,1.0
15901,1.0
617,1.0
15569,1.0
14347,1.0
2122,1.0
1220,0.0
2837,0.0
3351,1.0
9750,1.0
14522,1.0
7168,1.0
9868,1.0
12381,1.0
6554,0.0
10139,0.0
6009,1.0
4074,0.0
8995,0.0
8895,0.0
5747,1.0
3095,1.0
8580,1.0
3107,1.0
8462,0.0
5565,0.0
12116,1.0
11538,1.0
6993,1.0
2249,0.0
3548,1.0
7678,1.0
14029,0.0
10533,1.0
10391,1.0
7310,1.0
12011,1.0
708,0.0
164,1.0
2478,0.0
9558,0.0
10454,1.0
1486,0.0
7647,0.0
4820,1.0
10185,1.0
14618,0.0
7903,0.0
2902,1.0
5436,1.0
13441,1.0
13066,1.0
9253,1.0
12823,0.0
1732,0.0
1976,0.0
4597,1.0
14709,1.0
1103,0.0
15293,1.0
6822,1.0
8228,1.0
11142,1.0
9992,1.0
4118,1.0
11927,0.0
6066,0.0
9283,1.0
4665,0.0
9250,0.0
7748,0.0
14137,1.0
6373,1.0
11342,0.0
10411,0.0
8338,0.0
2067,1.0
3465,0.0
4854,1.0
11593,0.0
2275,1.0
10321,1.0
1494,1.0
15949,0.0
2955,1.0
15321,1.0
9523,1.0
2447,1.0
10028,0.0
10255,1.0
10835,1.0
2547,1.0
9545,1.0
4283,1.0
12473,1.0
2300,1.0
11813,0.0
9133,0.0
4871,1.0
2173,1.0
5725,1.0
5464,1.0
8877,0.0
9389,0.0
951,0.0
12912,1.0
15269,1.0
9911,1.0
10742,1.0
3803,0.0
7409,1.0
11196,1.0
10317,1.0
5096,1.0
13059,1.0
571,1.0
9035,1.0
6231,1.0
3322,1.0
10551,1.0
2693,0.0
9528,0.0
12361,1.0
12133,1.0
6652,1.0
715,1.0
12876,1.0
13440,1.0
14734,1.0
7383,0.0
7186,0.0
13831,1.0
12698,0.0
1285,1.0
4554,1.0
12979,0.0
15430,0.0
5450,0.0
131,0.0
9873,0.0
8663,1.0
12680,0.0
7817,0.0
2330,1.0
12119,1.0
893,1.0
3326,0.0
11188,0.0
13995,1.0
903,1.0
13881,1.0
6595,1.0
11641,1.0
9882,0.0
15154,1.0
2544,1.0
14293,1.0
2625,1.0
6740,0.0
5561,0.0
15228,1.0
11114,0.0
3246,0.0
13106,1.0
8461,1.0
1193,1.0
14937,1.0
12668,0.0
10540,1.0
1393,1.0
10924,1.0
9727,1.0
15251,0.0
1725,0.0
12104,1.0
13571,0.0
627,0.0
855,0.0
10355,0.0
6637,1.0
6790,1.0
12737,1.0
8822,1.0
7871,1.0
13641,1.0
1988,0.0
6586,0.0
7786,1.0
8597,0.0
