index,age,priors_count,length_of_stay,isMale,isCaucasian,c_charge_degree_F
4232,0.12492515542952594,0.36965633690911126,-0.29174948692223507,1,0,0
10202,-0.8127662378730022,-0.4735549395957524,-0.29174948692223507,0,0,0
358,0.2101698275479376,-0.6843577587219684,0.43640282434866395,1,1,1
4617,-0.38654287728094394,-0.6843577587219684,-0.29174948692223507,1,1,0
2898,-0.30129820516253225,-0.6843577587219684,-0.31316573137137915,0,1,0
10972,-0.21605353304412062,-0.6843577587219684,-0.31316573137137915,1,1,1
2634,-0.7275215657545905,0.7912619751615431,0.07232666871321443,1,1,1
880,2.511775974745052,-0.4735549395957524,-0.16325202022737056,1,0,1
5590,-0.38654287728094394,-0.4735549395957524,-0.31316573137137915,0,1,0
2054,-0.8127662378730022,-0.6843577587219684,-0.29174948692223507,1,1,1
5348,0.039680483311114303,-0.6843577587219684,-0.270333242473091,0,0,0
6521,0.3806591717847609,1.6344732516664067,-0.29174948692223507,0,1,1
4800,-0.38654287728094394,1.4236704325401908,-0.31316573137137915,0,0,1
830,-1.1537449263466486,-0.6843577587219684,-0.31316573137137915,1,0,1
10956,2.256041958389817,-0.4735549395957524,-0.33458197582052324,0,1,0
5957,-0.38654287728094394,0.5804591560353272,0.05091042426407034,1,0,1
8857,-0.6422768936361789,-0.6843577587219684,-0.270333242473091,1,1,0
3533,-0.7275215657545905,1.002064794287759,0.5649002910435285,1,1,1
4631,-0.5570322215177672,0.7912619751615431,-0.29174948692223507,1,0,1
2962,0.4659038439031725,-0.4735549395957524,-0.29174948692223507,1,0,0
4675,1.2331058929688774,0.7912619751615431,-0.05617079798165011,1,0,1
6659,-1.1537449263466486,-0.6843577587219684,-0.2489169980239469,1,0,1
6173,3.023244007455522,-0.6843577587219684,-0.29174948692223507,1,0,0
2965,-0.5570322215177672,-0.05194930134332058,-0.31316573137137915,1,0,0
10007,-1.2389895984650603,-0.6843577587219684,-0.31316573137137915,1,0,1
9920,1.3183505650872889,-0.6843577587219684,-0.31316573137137915,0,1,0
10035,1.574084581442524,-0.6843577587219684,-0.29174948692223507,0,0,1
3721,2.511775974745052,-0.4735549395957524,-0.29174948692223507,0,1,1
6487,0.2101698275479376,-0.6843577587219684,-0.29174948692223507,0,0,0
6376,2.1707972862714056,-0.2627521204695365,-0.31316573137137915,1,0,1
9159,1.3183505650872889,-0.2627521204695365,-0.12041953132908237,1,1,1
6056,-0.30129820516253225,2.899290166423702,-0.29174948692223507,1,1,1
1024,-0.6422768936361789,-0.6843577587219684,-0.29174948692223507,1,0,0
7004,-0.8980109099914138,-0.2627521204695365,0.37215409100123165,1,1,1
2442,-0.8980109099914138,1.002064794287759,-0.31316573137137915,1,0,1
5314,-0.13080886092570898,0.15885351778289533,-0.16325202022737056,1,0,1
3357,0.7216378602584075,-0.6843577587219684,-0.29174948692223507,1,0,1
8636,-0.38654287728094394,0.5804591560353272,-0.31316573137137915,1,0,1
3294,-1.2389895984650603,-0.6843577587219684,-0.09900328687993828,0,0,0
5820,-1.1537449263466486,-0.2627521204695365,-0.29174948692223507,1,1,1
1240,-0.4717875493993556,2.688487347297486,0.05091042426407034,1,0,1
4139,0.039680483311114303,2.2668817090450544,-0.31316573137137915,1,0,0
9540,-0.4717875493993556,-0.05194930134332058,-0.33458197582052324,1,0,1
3345,-0.045564188807297346,-0.2627521204695365,-0.29174948692223507,0,1,1
1470,1.6593292535609356,0.15885351778289533,1.3573013356618597,1,0,0
4999,-0.13080886092570898,-0.2627521204695365,-0.33458197582052324,1,0,1
7327,0.3806591717847609,-0.6843577587219684,-0.29174948692223507,1,0,0
3349,0.12492515542952594,-0.6843577587219684,-0.29174948692223507,1,0,0
2182,-0.7275215657545905,-0.4735549395957524,0.2650728687555112,0,0,1
2454,-0.21605353304412062,-0.4735549395957524,0.00807793536578216,1,0,1
10292,-1.1537449263466486,-0.6843577587219684,-0.29174948692223507,1,0,1
2997,-0.21605353304412062,3.7425014429285657,1.0574739133738427,1,0,1
7519,-0.38654287728094394,-0.4735549395957524,0.1365754020606467,1,0,1
3197,-0.6422768936361789,-0.6843577587219684,-0.31316573137137915,0,0,0
4835,0.2101698275479376,-0.4735549395957524,-0.2489169980239469,1,0,1
8743,-0.38654287728094394,1.002064794287759,-0.31316573137137915,1,0,0
3991,-0.4717875493993556,-0.6843577587219684,-0.29174948692223507,1,0,0
9827,-0.6422768936361789,-0.6843577587219684,0.6077327799418166,1,1,1
3323,-0.38654287728094394,0.15885351778289533,0.00807793536578216,1,0,0
10271,-0.13080886092570898,-0.2627521204695365,-0.22750075357480282,1,0,0
9381,0.039680483311114303,-0.2627521204695365,-0.31316573137137915,1,1,0
3293,-0.6422768936361789,-0.6843577587219684,-0.31316573137137915,0,1,1
10550,-0.5570322215177672,-0.6843577587219684,-0.31316573137137915,1,1,0
5573,-0.13080886092570898,-0.4735549395957524,1.4857988023567243,0,1,1
7729,0.3806591717847609,-0.6843577587219684,-0.31316573137137915,1,0,1
2922,1.4035952372057006,0.36965633690911126,-0.22750075357480282,1,0,0
6552,1.1478612208504657,1.002064794287759,0.17940789095893486,0,1,0
9653,-0.8980109099914138,-0.4735549395957524,-0.29174948692223507,1,1,1
4444,-0.8127662378730022,-0.2627521204695365,3.563174513923701,0,1,1
8755,0.12492515542952594,-0.6843577587219684,-0.29174948692223507,1,0,0
8638,-0.30129820516253225,1.2128676134139749,-0.31316573137137915,1,0,1
7210,-0.6422768936361789,-0.4735549395957524,-0.29174948692223507,1,0,1
3703,3.3642226959291683,-0.6843577587219684,-0.31316573137137915,1,1,0
266,1.6593292535609356,-0.2627521204695365,3.7130882250677097,1,0,1
5517,0.12492515542952594,-0.6843577587219684,-0.2489169980239469,1,0,1
485,-0.8980109099914138,-0.2627521204695365,0.09374291316235851,1,0,1
5875,-1.0685002542282371,-0.6843577587219684,-0.31316573137137915,1,0,0
2844,-1.2389895984650603,-0.05194930134332058,0.5863165354926726,1,0,1
6203,-0.7275215657545905,-0.4735549395957524,-0.16325202022737056,1,0,0
9119,-0.7275215657545905,1.6344732516664067,-0.29174948692223507,1,0,1
8789,-0.8980109099914138,-0.2627521204695365,-0.31316573137137915,1,1,0
10404,-0.38654287728094394,-0.6843577587219684,-0.29174948692223507,1,0,0
3631,0.12492515542952594,-0.6843577587219684,-0.29174948692223507,0,1,0
