index,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW
4486,1,0.0,0.0,1,1,1,1,1,0,0,0.20312437556593466,0.14522666571842976,-0.0794206946782885,1.796919196579667,0.14816468719568868,0.03784696159680549
13879,1,0.0,0.0,1,0,0,0,0,0,1,-0.4850627486747972,-0.2617475292863519,0.33529687337447717,-0.8245541921656151,0.05781660530528958,-1.4169990694640224
11980,0,0.0,0.0,0,0,0,0,0,0,1,0.5472179376863006,0.5522008607232115,-0.0794206946782885,-0.2934059892172246,0.2385127690860878,-0.8350606570396912
2224,0,0.0,0.0,1,0,0,0,0,0,1,-0.4850627486747972,0.14522666571842976,-0.49413826273105416,-0.7474520336731068,-0.4842718860371051,1.783662198869799
9937,1,0.0,0.0,1,0,1,1,1,0,0,-0.4850627486747972,0.9591750557279932,-0.49413826273105416,-0.22487073722388387,0.419208932866886,-0.8350606570396912
1085,1,0.0,0.0,1,1,0,0,0,0,1,-0.4850627486747972,-0.6687217242911336,-0.0794206946782885,2.5336731555080796,0.5095570147572851,0.9107545802333022
6900,0,0.0,1.0,1,0,0,1,1,0,1,-0.14096918655443127,-0.6687217242911336,-0.49413826273105416,-0.46474411920057634,-0.03253147658510953,-1.1260298632518568
124,0,0.0,0.0,1,0,1,1,0,0,0,-0.4850627486747972,-0.6687217242911336,-0.49413826273105416,0.23774221373116589,-0.2584016813111073,0.32881616780897105
12663,0,0.0,0.0,1,0,1,0,1,0,1,-0.4850627486747972,-0.2617475292863519,-0.49413826273105416,-0.8074203791672798,-0.21322764036590774,0.9107545802333022
9315,0,0.0,0.0,1,0,1,0,1,0,1,0.20312437556593466,-2.7035926993150423,-0.0794206946782885,0.4519148762103556,0.5095570147572851,0.9107545802333022
11923,1,1.0,1.0,1,0,1,1,1,0,1,-0.14096918655443127,1.3661492507327748,-0.49413826273105416,0.07497099024698171,0.2836868100312874,-1.4169990694640224
9970,0,0.0,0.0,1,0,0,1,1,0,1,1.5794986240473985,-2.7035926993150423,-0.0794206946782885,0.25487602672950105,1.322689751770877,-0.5440914508275256
1852,0,1.0,1.0,0,0,0,0,0,0,0,0.20312437556593466,-0.6687217242911336,-0.49413826273105416,0.10067170974448447,-0.4842718860371051,0.6197853740211366
6984,0,0.0,0.0,1,0,0,1,0,0,1,-0.4850627486747972,-0.2617475292863519,-0.49413826273105416,-0.38764196070806806,1.1871676289352784,-0.2531222446153601
5541,1,0.0,0.0,0,1,0,1,0,0,1,-0.14096918655443127,0.9591750557279932,-0.49413826273105416,-0.14776857873137558,-0.6649680498179033,0.32881616780897105
14804,0,0.0,1.0,0,1,1,1,0,1,1,0.5472179376863006,-1.8896443093054787,-0.49413826273105416,0.546150847701199,0.5095570147572851,0.32881616780897105
8454,1,0.0,0.0,1,1,1,1,0,0,1,-0.4850627486747972,-1.482670114300697,-0.49413826273105416,-0.6018146231872578,-0.4842718860371051,-1.4169990694640224
7643,1,0.0,0.0,1,1,0,1,0,0,1,2.2676857482881303,-0.2617475292863519,0.7500144414272428,2.190996895541376,3.4458696761952563,1.2017237864454677
12341,0,1.0,0.0,0,1,0,0,0,0,1,-0.4850627486747972,-1.0756959192959155,-0.49413826273105416,1.4114084041171255,-0.39392380414670597,-1.1260298632518568
1055,1,1.0,0.0,1,1,0,0,0,0,1,-0.14096918655443127,-0.2617475292863519,0.33529687337447717,-0.9016563506581233,-0.5746199679275041,-0.5440914508275256
6444,1,0.0,1.0,0,1,0,0,0,0,1,2.2676857482881303,-1.0756959192959155,-0.49413826273105416,0.7860242296778915,-0.7553161317083024,1.783662198869799
3036,0,0.0,0.0,1,0,0,0,0,0,1,-0.4850627486747972,-1.0756959192959155,-0.49413826273105416,0.13493933574115483,-0.6197940088727037,-1.4169990694640224
14941,0,0.0,0.0,1,0,1,1,1,0,1,0.5472179376863006,0.14522666571842976,-0.0794206946782885,-0.5504131841922523,0.5095570147572851,1.783662198869799
12382,1,0.0,0.0,1,1,1,1,1,0,1,-0.14096918655443127,-0.6687217242911336,-0.49413826273105416,0.6146860996945398,-0.30357572225630686,1.783662198869799
15317,1,0.0,0.0,0,1,0,1,0,0,1,0.5472179376863006,-1.0756959192959155,-0.49413826273105416,-0.10493404623553765,-0.6197940088727037,0.9107545802333022
6982,1,0.0,0.0,1,0,0,1,0,0,1,-0.14096918655443127,0.14522666571842976,-0.49413826273105416,-0.2677052697197218,-0.5746199679275041,-0.5440914508275256
2902,0,0.0,0.0,1,1,1,0,1,0,1,-0.4850627486747972,0.9591750557279932,-0.49413826273105416,-0.002131168245526584,-0.3487497632015064,-0.5440914508275256
4736,1,0.0,0.0,1,0,0,0,0,0,1,-0.4850627486747972,-0.2617475292863519,-0.0794206946782885,-0.9444908831539612,-0.3487497632015064,1.4926929926576333
1696,0,1.0,1.0,1,0,1,0,1,0,1,-0.14096918655443127,-1.8896443093054787,5.311907690007665,-0.8159872856664474,1.9099522840584715,0.32881616780897105
12376,1,0.0,0.0,0,1,0,1,0,0,1,2.611779310408496,-1.482670114300697,0.33529687337447717,1.11156667664626,2.768259062017263,0.32881616780897105
13994,0,1.0,0.0,1,1,0,0,0,0,1,-0.4850627486747972,0.14522666571842976,-0.49413826273105416,0.07497099024698171,-0.6197940088727037,-0.5440914508275256
15596,1,0.0,0.0,1,1,1,1,0,0,1,-0.4850627486747972,0.5522008607232115,-0.49413826273105416,-0.24200455022221906,-0.21322764036590774,-1.4169990694640224
6329,0,0.0,0.0,0,1,0,0,0,0,1,-0.4850627486747972,1.3661492507327748,0.33529687337447717,-0.430476493203906,-0.3487497632015064,0.6197853740211366
12735,0,0.0,0.0,1,0,1,1,1,0,1,1.9235921861677643,0.9591750557279932,1.579449577532774,-0.8159872856664474,0.012642564360090026,0.32881616780897105
870,1,0.0,0.0,1,0,1,1,1,0,1,-0.14096918655443127,-0.2617475292863519,0.7500144414272428,-0.8502549116631178,0.419208932866886,0.32881616780897105
3598,1,0.0,0.0,1,0,1,1,0,0,1,-0.4850627486747972,0.9591750557279932,-0.0794206946782885,-0.0620995137396997,-0.21322764036590774,0.03784696159680549
15426,1,1.0,1.0,0,0,1,1,0,1,1,0.20312437556593466,0.5522008607232115,-0.0794206946782885,0.040703364250311354,-0.12287955847550863,-0.8350606570396912
1063,1,0.0,0.0,1,1,0,1,0,0,1,-0.14096918655443127,0.14522666571842976,-0.49413826273105416,0.16920696173782518,-0.5294459269823046,-1.4169990694640224
5781,0,0.0,0.0,1,1,0,1,0,0,1,-0.14096918655443127,0.9591750557279932,-0.49413826273105416,0.837425668672897,-0.7553161317083024,-1.1260298632518568
11913,1,0.0,0.0,1,0,0,0,0,0,1,-0.4850627486747972,-0.2617475292863519,-0.49413826273105416,-0.7560189401722743,-0.6197940088727037,0.32881616780897105
3556,1,0.0,0.0,0,0,0,0,0,0,1,-0.4850627486747972,-0.2617475292863519,0.7500144414272428,-0.721751314175604,-0.1680535994207082,0.32881616780897105
